Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno
lenience,19,17,0.04,10.94,3.07,0.89
limey,21,17,0.75,10.94,4.25,0.81
lionfish,20,18,0.12,10.94,3.02,0.90
loll,20,16,0.10,10.94,3.82,0.80
magnetism,18,18,0.96,10.94,3.19,1.00
mainline,18,17,0.20,10.94,3.05,0.94
mallet,19,18,0.69,10.94,4.41,0.95
meager,18,17,0.63,10.94,3.09,0.94
mobility,18,18,0.69,10.94,3.67,1.00
musk,19,18,0.53,10.94,3.96,0.95
musky,19,18,0.14,10.94,3.61,0.95
network,18,18,16.53,10.94,3.17,1.00
nonmetallic,18,18,0.08,10.94,3.24,1.00
nothingness,19,17,0.84,10.94,3.85,0.89
nudist,18,18,0.65,10.94,4.11,1.00
nurture,18,18,0.73,10.94,2.98,1.00
oblivion,18,18,1.98,10.94,3.00,1.00
obstruct,18,18,0.59,10.94,3.37,1.00
omnipresent,18,16,0.12,10.94,4.27,0.89
ottoman,18,18,0.31,10.94,2.53,1.00
outsized,18,18,0.06,10.94,3.06,1.00
permissible,18,17,0.45,10.94,4.49,0.94
phonetics,18,17,0.10,10.94,3.83,0.94
pinup,19,18,0.55,10.94,2.82,0.95
pliable,18,17,0.14,10.94,3.21,0.94
procrastinate,18,17,0.25,10.94,2.88,0.94
psychotic,19,18,6.39,10.94,4.19,0.95
puree,19,18,0.18,10.94,3.99,0.95
rarity,18,18,0.39,10.94,5.26,1.00
scour,19,18,0.61,10.94,4.29,0.95
skew,18,17,0.14,10.94,3.96,0.94
snapdragon,20,17,0.02,10.94,4.07,0.85
spar,18,17,0.71,10.94,3.53,0.94
stamina,18,17,1.59,10.94,2.95,0.94
subplot,18,18,0.12,10.94,3.17,1.00
sustainer,19,18,0.04,10.94,3.32,0.95
tidewater,19,18,0.18,10.94,3.67,0.95
traitorous,18,17,0.47,10.94,2.88,0.94
unanchored,18,16,0.02,10.94,3.30,0.89
unbelieving,18,17,0.10,10.94,3.86,0.94
unbending,19,17,0.06,10.94,2.84,0.89
unclench,19,18,0.18,10.94,3.78,0.95
unmissed,18,16,0.02,10.94,3.40,0.89
untainted,18,18,0.10,10.94,3.65,1.00
upstanding,18,18,1.10,10.94,2.13,1.00
vileness,18,18,0.02,10.94,2.34,1.00
violation,19,18,7.55,10.94,1.83,0.95
yeti,19,18,0.27,10.94,2.96,0.95
abrupt,22,22,1.14,10.95,3.47,1.00
attorney,19,19,40.39,10.95,4.70,1.00
awesomeness,19,19,0.14,10.95,3.70,1.00
bask,20,19,0.57,10.95,2.41,0.95
biased,20,20,0.92,10.95,2.68,1.00
bibliography,19,19,0.06,10.95,2.34,1.00
biological,19,19,5.88,10.95,3.06,1.00
blemish,21,21,0.59,10.95,2.50,1.00
boardinghouse,19,19,0.12,10.95,3.58,1.00
cartridge,19,19,0.96,10.95,4.86,1.00
chump,19,19,4.10,10.95,4.42,1.00
competency,19,19,0.24,10.95,2.86,1.00
compute,19,19,0.71,10.95,3.29,1.00
consistence,20,19,0.02,10.95,2.82,0.95
consult,19,19,5.59,10.95,2.70,1.00
costumer,19,19,0.16,10.95,3.50,1.00
deafening,19,19,0.43,10.95,2.63,1.00
debater,19,19,0.04,10.95,3.06,1.00
deceit,19,19,1.86,10.95,3.64,1.00
denominational,20,19,0.02,10.95,3.63,0.95
diminish,19,19,0.82,10.95,2.91,1.00
dislocate,22,22,0.20,10.95,3.93,1.00
disloyalty,21,21,0.45,10.95,2.78,1.00
disruptor,19,19,0.06,10.95,3.72,1.00
disuse,20,19,0.06,10.95,3.26,0.95
fillet,20,20,0.49,10.95,5.13,1.00
flirter,20,19,0.02,10.95,2.34,0.95
flyby,19,19,0.16,10.95,5.29,1.00
footlocker,19,19,0.80,10.95,2.86,1.00
foresee,20,19,0.98,10.95,3.64,0.95
governmental,19,19,0.55,10.95,4.03,1.00
heartening,20,19,0.04,10.95,2.99,0.95
heartworm,21,20,0.02,10.95,3.15,0.95
icebound,20,20,0.04,10.95,3.65,1.00
impersonation,20,19,0.45,10.95,2.17,0.95
insensitivity,19,19,0.27,10.95,2.97,1.00
insight,19,19,2.80,10.95,3.96,1.00
kerosene,19,19,1.29,10.95,4.02,1.00
landmine,21,21,0.14,10.95,3.77,1.00
mar,19,19,4.02,10.95,4.74,1.00
mechanics,19,19,2.41,10.95,3.47,1.00
membrane,22,22,1.12,10.95,2.40,1.00
misshapen,20,19,0.29,10.95,3.66,0.95
newfound,21,19,1.18,10.95,3.66,0.90
nonrefundable,21,21,0.14,10.95,2.65,1.00
novice,20,20,0.80,10.95,2.76,1.00
nutritionist,19,19,0.24,10.95,2.37,1.00
obligation,20,20,6.75,10.95,2.87,1.00
odorous,21,19,0.02,10.95,2.37,0.90
outsell,20,20,0.04,10.95,4.73,1.00
outtake,19,19,0.14,10.95,3.55,1.00
overemotional,20,20,0.06,10.95,3.83,1.00
overemphasis,19,19,0.02,10.95,3.01,1.00
parameter,20,20,0.25,10.95,2.67,1.00
perish,19,19,2.59,10.95,2.88,1.00
plotter,20,20,0.08,10.95,3.61,1.00
poetical,22,22,0.04,10.95,3.26,1.00
portray,21,21,0.84,10.95,2.48,1.00
preservation,19,19,1.08,10.95,2.80,1.00
priority,19,19,10.18,10.95,1.68,1.00
proportional,21,20,0.27,10.95,3.19,0.95
pruning,19,19,0.49,10.95,2.91,1.00
qualification,19,19,0.25,10.95,2.70,1.00
redirect,20,20,0.94,10.95,2.82,1.00
regional,19,19,3.12,10.95,2.95,1.00
representational,19,19,0.04,10.95,3.15,1.00
rile,22,19,0.33,10.95,3.88,0.86
scenario,20,20,6.25,10.95,3.52,1.00
screwy,22,21,1.76,10.95,3.89,0.95
seamless,19,19,0.31,10.95,2.59,1.00
sellout,19,19,0.65,10.95,3.41,1.00
stoppage,20,19,0.24,10.95,2.86,0.95
sunburst,19,19,0.12,10.95,3.42,1.00
tabloid,20,20,1.10,10.95,3.00,1.00
tapestry,21,20,0.71,10.95,4.29,0.95
terrain,19,19,2.25,10.95,2.70,1.00
turf,19,19,4.27,10.95,3.49,1.00
turnout,20,20,1.65,10.95,2.58,1.00
unaffected,20,20,0.43,10.95,2.89,1.00
uncharted,19,19,1.18,10.95,2.76,1.00
unconfirmed,21,21,0.63,10.95,3.11,1.00
undeliverable,21,21,0.02,10.95,3.14,1.00
unemployment,19,19,3.14,10.95,3.24,1.00
uninvolved,20,19,0.22,10.95,2.30,0.95
unlikelihood,19,19,0.04,10.95,1.90,1.00
unoriginal,21,20,0.20,10.95,2.46,0.95
unresponsive,19,19,0.69,10.95,3.95,1.00
viewpoint,19,19,0.98,10.95,4.09,1.00
womanly,19,19,0.16,10.95,3.14,1.00
wordplay,19,19,0.18,10.95,3.14,1.00
stile,20,16,#N/A,10.95,4.22,0.80
pitman,22,15,0.08,10.97,3.01,0.68
absentee,18,17,0.35,11.00,3.61,0.94
abyss,20,20,1.76,11.00,2.43,1.00
aconitum,20,2,0.08,11.00,4.24,0.10
advertiser,19,19,0.16,11.00,3.67,1.00
aerobics,18,18,1.55,11.00,3.05,1.00
alcalde,20,1,0.27,11.00,NA,0.05
ambassador,19,19,13.51,11.00,3.16,1.00
ammonia,18,18,1.49,11.00,3.58,1.00
amputee,19,18,0.20,11.00,3.03,0.95
aristocracy,19,19,0.63,11.00,2.26,1.00
arithmetical,18,17,0.04,11.00,3.76,0.94
armory,18,18,1.86,11.00,3.18,1.00
askew,19,17,0.27,11.00,2.85,0.89
aspiring,19,19,0.63,11.00,2.94,1.00
atremble,18,7,0.06,11.00,2.52,0.39
backpedal,20,20,0.04,11.00,4.88,1.00
basset,19,14,0.25,11.00,3.26,0.74
baste,19,16,0.35,11.00,3.67,0.84
bayonet,18,16,1.57,11.00,3.37,0.89
bedmate,19,16,0.02,11.00,4.80,0.84
bighorn,19,16,0.47,11.00,3.63,0.84
binding,18,18,2.18,11.00,3.41,1.00
bloater,19,12,0.04,11.00,3.28,0.63
boatload,19,18,0.47,11.00,4.89,0.95
boggy,20,19,0.10,11.00,4.03,0.95
bookkeeping,20,20,0.75,11.00,3.36,1.00
brainer,20,13,0.04,11.00,2.80,0.65
brashness,18,18,0.02,11.00,2.54,1.00
brassiere,19,18,0.53,11.00,2.35,0.95
breathtaking,18,18,1.24,11.00,2.52,1.00
bullwhip,18,16,0.22,11.00,3.63,0.89
capstan,20,7,0.16,11.00,3.56,0.35
carnivore,19,18,0.37,11.00,3.36,0.95
catechism,18,12,0.29,11.00,3.93,0.67
celestial,18,16,1.08,11.00,4.47,0.89
chairperson,20,20,0.12,11.00,3.60,1.00
choker,18,18,0.29,11.00,2.68,1.00
chromo,19,11,#N/A,11.00,2.45,0.58
cocker,19,11,0.82,11.00,3.97,0.58
compacted,19,19,0.06,11.00,3.14,1.00
compactor,18,18,0.16,11.00,2.81,1.00
conduction,19,17,0.12,11.00,3.74,0.89
confederacy,19,19,0.49,11.00,2.89,1.00
conspire,19,18,0.61,11.00,3.25,0.95
constriction,18,18,0.06,11.00,3.09,1.00
convict,20,20,6.35,11.00,2.25,1.00
convulse,20,19,0.12,11.00,2.52,0.95
crambo,19,5,0.02,11.00,5.10,0.26
cudbear,19,4,0.06,11.00,1.83,0.21
cultured,20,18,0.96,11.00,3.68,0.90
delinquent,19,19,1.39,11.00,2.69,1.00
dependency,18,18,0.51,11.00,2.50,1.00
desirable,19,19,1.94,11.00,2.45,1.00
diagnosable,18,18,0.02,11.00,2.87,1.00
dialogue,19,19,4.08,11.00,3.50,1.00
diphthong,20,10,0.08,11.00,4.19,0.50
directness,20,20,0.24,11.00,3.06,1.00
discoloration,19,19,0.61,11.00,2.11,1.00
dispatch,19,19,6.86,11.00,2.85,1.00
distraught,19,19,1.55,11.00,2.45,1.00
distribution,19,19,3.08,11.00,3.46,1.00
dower,19,13,0.02,11.00,2.94,0.68
dowse,19,19,0.04,11.00,2.47,1.00
duffer,19,9,0.63,11.00,4.92,0.47
edibility,19,15,0.02,11.00,3.27,0.79
embroider,18,17,0.24,11.00,4.72,0.94
entangle,19,19,0.12,11.00,4.10,1.00
equalization,18,18,0.06,11.00,3.34,1.00
exactness,19,18,0.02,11.00,3.22,0.95
excerpt,19,19,0.10,11.00,2.85,1.00
exile,18,18,1.86,11.00,4.24,1.00
export,18,18,1.27,11.00,3.71,1.00
eyewash,19,19,0.14,11.00,3.99,1.00
fakir,20,7,0.08,11.00,3.92,0.35
farseeing,20,17,#N/A,11.00,2.92,0.85
fickle,19,18,1.18,11.00,2.52,0.95
filmmaker,18,18,2.04,11.00,2.47,1.00
firewater,18,16,0.37,11.00,3.78,0.89
florescent,18,17,0.10,11.00,2.89,0.94
forcible,19,18,0.16,11.00,2.74,0.95
forger,19,18,0.61,11.00,3.43,0.95
freeborn,19,14,0.10,11.00,4.44,0.74
generic,18,18,1.53,11.00,4.77,1.00
gladden,19,14,0.04,11.00,3.98,0.74
glam,18,16,0.33,11.00,3.01,0.89
gnarled,20,19,0.06,11.00,2.33,0.95
governorship,18,18,0.10,11.00,2.85,1.00
greengrocer,18,15,0.18,11.00,4.00,0.83
grubber,19,16,0.10,11.00,3.54,0.84
guaranty,19,17,0.06,11.00,2.76,0.89
gutlessness,19,19,0.02,11.00,2.56,1.00
hade,19,9,0.04,11.00,6.82,0.47
halfwit,20,19,0.08,11.00,2.77,0.95
hardtack,20,12,0.24,11.00,3.54,0.60
harem,18,18,0.88,11.00,2.89,1.00
headmistress,18,17,0.31,11.00,3.35,0.94
heeler,20,12,0.02,11.00,3.88,0.60
hie,19,2,0.14,11.00,4.24,0.11
hydrogen,20,20,2.67,11.00,2.73,1.00
hyoid,19,3,0.12,11.00,5.00,0.16
hype,19,19,1.63,11.00,3.53,1.00
idiocy,22,22,0.57,11.00,3.06,1.00
illogical,18,17,0.57,11.00,3.64,0.94
immorality,19,19,0.43,11.00,4.04,1.00
infamous,18,18,2.24,11.00,2.30,1.00
inflammation,18,18,0.65,11.00,3.27,1.00
inhabitable,19,19,0.02,11.00,2.91,1.00
insulate,19,19,0.27,11.00,2.83,1.00
intelligible,20,20,0.06,11.00,2.88,1.00
interpreter,18,18,1.78,11.00,2.89,1.00
intertwine,21,19,0.16,11.00,3.07,0.90
intolerant,19,18,0.86,11.00,3.18,0.95
intrepid,18,18,0.61,11.00,3.33,1.00
invulnerable,20,17,0.71,11.00,2.67,0.85
kingly,18,15,0.08,11.00,4.19,0.83
kiosk,20,20,0.45,11.00,2.96,1.00
landlocked,18,16,0.20,11.00,3.10,0.89
landowner,19,19,0.37,11.00,3.18,1.00
landscaping,19,19,1.25,11.00,2.13,1.00
lattice,19,16,0.08,11.00,3.39,0.84
leek,19,17,0.29,11.00,4.73,0.89
lithe,19,12,0.04,11.00,5.41,0.63
lotto,19,19,1.67,11.00,4.76,1.00
mains,19,16,0.24,11.00,3.50,0.84
mantelpiece,18,14,0.35,11.00,3.33,0.78
mariachi,18,14,0.82,11.00,3.04,0.78
matzo,18,6,0.96,11.00,5.25,0.33
meddler,19,17,0.29,11.00,3.67,0.89
metalworker,18,18,0.04,11.00,3.33,1.00
misfire,20,20,0.41,11.00,3.67,1.00
misgiving,18,18,0.06,11.00,3.05,1.00
mudroom,18,13,0.06,11.00,5.64,0.72
nominee,18,18,0.78,11.00,2.66,1.00
nonexistent,21,21,0.84,11.00,3.78,1.00
nonromantic,20,19,0.02,11.00,2.43,0.95
nonthreatening,19,17,0.16,11.00,2.12,0.89
nuke,18,18,2.37,11.00,2.61,1.00
opprobrious,21,3,#N/A,11.00,7.81,0.14
optic,19,19,1.02,11.00,3.35,1.00
otherworldly,18,14,0.24,11.00,3.01,0.78
overarm,18,9,#N/A,11.00,2.45,0.50
overbearing,19,19,0.96,11.00,2.45,1.00
oversee,19,19,1.33,11.00,2.38,1.00
overzealous,18,17,0.57,11.00,2.47,0.94
paratroop,19,17,0.06,11.00,4.61,0.89
patronize,18,18,1.57,11.00,4.00,1.00
penalize,19,19,0.24,11.00,2.56,1.00
penlight,18,16,0.12,11.00,4.35,0.89
perseverance,20,20,0.73,11.00,2.29,1.00
pertain,18,18,0.27,11.00,2.83,1.00
petrolatum,18,9,0.04,11.00,4.27,0.50
petticoat,21,17,0.78,11.00,3.12,0.81
photocopy,18,18,0.29,11.00,3.12,1.00
portal,18,18,4.35,11.00,4.30,1.00
presidium,20,6,0.04,11.00,4.94,0.30
probability,20,20,2.24,11.00,3.03,1.00
progression,19,19,0.76,11.00,2.33,1.00
pubes,21,17,0.51,11.00,2.03,0.81
pulpit,18,16,0.61,11.00,3.16,0.89
purify,19,19,0.61,11.00,3.30,1.00
racquetball,18,18,1.22,11.00,4.80,1.00
rammer,18,11,0.10,11.00,3.22,0.61
rants,19,19,0.20,11.00,2.85,1.00
ratfink,18,13,0.06,11.00,3.34,0.72
reassign,18,18,0.53,11.00,3.29,1.00
redistribute,20,20,0.16,11.00,2.81,1.00
reexamine,20,18,0.29,11.00,2.61,0.90
reflective,18,17,0.61,11.00,4.29,0.94
relaxer,19,19,0.04,11.00,4.01,1.00
reluctance,19,19,0.90,11.00,2.89,1.00
renown,18,18,0.39,11.00,3.45,1.00
repentance,18,17,0.61,11.00,3.06,0.94
representative,18,18,5.29,11.00,2.45,1.00
res,19,5,0.53,11.00,3.08,0.26
resolve,18,18,4.84,11.00,3.69,1.00
respiratory,19,19,2.78,11.00,2.69,1.00
restrictive,18,18,0.27,11.00,2.99,1.00
restructure,18,18,0.25,11.00,3.31,1.00
revolving,20,20,1.00,11.00,3.58,1.00
rumba,18,15,1.20,11.00,3.44,0.83
rustler,18,15,0.49,11.00,4.07,0.83
safeguard,18,18,0.94,11.00,3.03,1.00
sateen,20,8,0.02,11.00,4.11,0.40
schnauzer,19,14,0.20,11.00,4.15,0.74
scumbag,19,19,5.51,11.00,2.71,1.00
secretarial,20,20,0.31,11.00,2.62,1.00
sendoff,19,18,0.31,11.00,3.01,0.95
sidesplitting,18,15,0.02,11.00,3.07,0.83
sidetrack,18,18,0.06,11.00,3.33,1.00
sifter,20,18,0.10,11.00,4.04,0.90
sightseeing,20,20,1.47,11.00,3.36,1.00
skyline,20,19,0.67,11.00,3.06,0.95
sonic,18,18,1.94,11.00,2.74,1.00
sorter,19,18,0.14,11.00,3.55,0.95
squatty,19,14,0.04,11.00,2.96,0.74
squire,18,16,3.08,11.00,3.44,0.89
stagehand,20,20,0.55,11.00,2.18,1.00
statistic,18,18,0.61,11.00,3.24,1.00
storminess,19,19,0.02,11.00,4.94,1.00
stoup,18,13,0.02,11.00,3.94,0.72
stranglehold,20,20,0.25,11.00,2.94,1.00
submariner,18,17,0.16,11.00,4.09,0.94
submerse,18,15,0.02,11.00,3.42,0.83
subparagraph,18,17,0.08,11.00,2.42,0.94
sue,18,18,29.37,11.00,3.50,1.00
sufficient,18,18,4.76,11.00,2.70,1.00
supervise,19,19,1.92,11.00,3.46,1.00
surpass,18,18,0.35,11.00,3.65,1.00
tactic,18,18,1.55,11.00,2.81,1.00
tem,19,4,0.16,11.00,4.08,0.21
terse,18,16,0.16,11.00,2.39,0.89
tetanus,20,20,1.39,11.00,2.87,1.00
tipoff,19,18,0.06,11.00,3.51,0.95
transparency,19,19,0.10,11.00,3.48,1.00
tsetse,18,9,0.27,11.00,3.87,0.50
twaddle,19,12,0.14,11.00,5.54,0.63
unaccustomed,18,18,0.20,11.00,3.18,1.00
unassuming,20,20,0.33,11.00,2.15,1.00
uncorrupted,20,20,0.06,11.00,2.75,1.00
underbelly,18,17,0.76,11.00,3.48,0.94
underhanded,19,17,0.69,11.00,3.92,0.89
undetectable,18,17,0.57,11.00,3.04,0.94
unexpressed,19,19,0.10,11.00,2.91,1.00
unfelt,20,18,0.02,11.00,2.83,0.90
uninspected,21,19,0.04,11.00,3.73,0.90
uninspired,18,18,0.35,11.00,2.33,1.00
unpreserved,18,17,0.02,11.00,2.74,0.94
unsanitary,21,21,0.41,11.00,3.62,1.00
unveil,20,20,0.75,11.00,4.45,1.00
upscale,20,20,0.55,11.00,3.04,1.00
upstart,19,19,0.41,11.00,2.85,1.00
valueless,19,19,0.02,11.00,3.30,1.00
vehicular,20,20,0.33,11.00,2.64,1.00
vibe,19,19,5.22,11.00,2.38,1.00
vixen,19,19,0.96,11.00,4.35,1.00
vocalization,20,20,0.08,11.00,2.53,1.00
walkout,19,17,1.82,11.00,4.20,0.89
warden,19,19,11.24,11.00,3.11,1.00
whitewash,19,18,0.65,11.00,4.23,0.95
wondrous,18,15,1.63,11.00,3.59,0.83
writhe,20,14,0.18,11.00,3.55,0.70
brewer,21,20,0.88,11.01,3.85,0.95
fester,21,20,2.69,11.01,2.77,0.95
myrtle,22,14,3.20,11.01,3.71,0.64
arbor,21,19,0.76,11.03,4.58,0.90
willowy,38,29,0.06,11.03,3.31,0.76
encephalon,19,6,#N/A,11.04,5.92,0.32
accessibility,19,19,0.04,11.05,3.58,1.00
adjacent,22,21,1.33,11.05,3.29,0.95
adolescent,19,19,1.84,11.05,2.44,1.00
ambitious,19,19,4.76,11.05,2.55,1.00
antiques,19,19,2.69,11.05,5.31,1.00
aromatic,19,19,0.27,11.05,2.90,1.00
assassinator,20,19,0.02,11.05,3.50,0.95
audible,21,21,0.71,11.05,2.56,1.00
bandwagon,20,19,0.47,11.05,2.15,0.95
basis,19,19,11.94,11.05,3.57,1.00
blunt,19,19,4.90,11.05,2.70,1.00
bourbon,19,19,6.25,11.05,3.06,1.00
calamity,19,19,2.00,11.05,2.32,1.00
casualness,20,20,0.02,11.05,3.07,1.00
civilizing,20,20,0.10,11.05,2.58,1.00
clan,19,19,4.10,11.05,2.17,1.00
clot,20,20,1.80,11.05,3.66,1.00
confessional,19,19,1.29,11.05,2.97,1.00
constraint,21,19,0.04,11.05,3.08,0.90
coordinator,19,19,1.59,11.05,3.26,1.00
diplomat,19,19,2.14,11.05,3.12,1.00
disband,20,19,0.53,11.05,2.74,0.95
dislodge,19,19,0.25,11.05,1.78,1.00
dung,20,20,1.76,11.05,5.41,1.00
duplex,21,21,0.47,11.05,3.25,1.00
embark,19,19,1.25,11.05,3.73,1.00
epidemic,20,20,3.41,11.05,2.95,1.00
extract,19,19,2.94,11.05,2.82,1.00
guarantee,20,20,22.02,11.05,1.88,1.00
heed,22,20,1.80,11.05,3.33,0.91
heredity,19,19,0.25,11.05,2.41,1.00
inconceivable,20,20,0.90,11.05,3.62,1.00
influential,19,19,1.59,11.05,3.12,1.00
inseam,19,19,0.16,11.05,3.27,1.00
jury,19,19,42.76,11.05,4.61,1.00
laminate,19,19,0.20,11.05,3.12,1.00
lawful,19,19,2.18,11.05,3.54,1.00
ledge,19,19,3.51,11.05,5.12,1.00
ligament,19,19,0.49,11.05,2.90,1.00
loft,19,19,3.65,11.05,4.48,1.00
malnourished,19,19,0.16,11.05,2.97,1.00
mediator,20,20,0.29,11.05,2.42,1.00
mildness,20,20,0.06,11.05,4.02,1.00
monorail,19,19,0.10,11.05,4.30,1.00
mourning,20,20,3.43,11.05,3.03,1.00
nuance,19,19,0.41,11.05,3.41,1.00
nudge,20,20,1.12,11.05,4.62,1.00
oppose,19,19,2.16,11.05,2.46,1.00
orchestrate,20,19,0.27,11.05,3.54,0.95
parallelogram,20,20,0.04,11.05,2.37,1.00
penetration,19,19,1.41,11.05,2.53,1.00
persevere,19,19,0.37,11.05,4.30,1.00
precaution,19,19,3.41,11.05,2.34,1.00
proclaim,19,19,0.92,11.05,2.50,1.00
procrastinator,21,21,0.04,11.05,2.52,1.00
proposal,19,19,8.78,11.05,3.72,1.00
quiver,19,19,0.45,11.05,3.34,1.00
refuge,19,19,2.45,11.05,2.34,1.00
reroute,19,19,0.84,11.05,2.72,1.00
responder,19,19,0.02,11.05,3.79,1.00
rupture,19,19,1.29,11.05,2.55,1.00
sarcastic,20,20,2.61,11.05,2.37,1.00
senorita,19,19,0.71,11.05,3.14,1.00
serenity,19,19,1.78,11.05,3.67,1.00
slipknot,19,19,0.14,11.05,3.31,1.00
sniper,19,19,4.35,11.05,2.88,1.00
sophisticated,19,19,6.78,11.05,3.24,1.00
spineless,19,19,0.86,11.05,3.78,1.00
squander,20,19,0.59,11.05,3.81,0.95
stockbroker,21,21,1.06,11.05,3.54,1.00
strategic,19,19,2.59,11.05,3.26,1.00
suave,20,20,0.92,11.05,2.21,1.00
tenseness,19,19,0.06,11.05,3.46,1.00
thermal,19,19,2.20,11.05,3.81,1.00
tireless,20,20,0.67,11.05,3.46,1.00
tomb,20,20,5.63,11.05,2.89,1.00
traction,20,20,1.88,11.05,4.11,1.00
underage,19,19,2.18,11.05,3.24,1.00
unprofitable,19,19,0.08,11.05,3.79,1.00
unscreened,19,19,0.02,11.05,4.25,1.00
unthreatened,19,19,0.04,11.05,3.63,1.00
verdict,19,19,10.94,11.05,2.74,1.00
vineyard,19,19,2.78,11.05,4.87,1.00
volt,19,19,0.18,11.05,2.68,1.00
windswept,19,19,0.12,11.05,2.41,1.00
wit,20,19,5.92,11.05,3.41,0.95
retch,22,20,0.29,11.06,4.53,0.91
whither,21,20,0.35,11.06,3.38,0.95
aggressiveness,18,18,0.39,11.06,3.13,1.00
antislavery,18,18,0.02,11.06,2.18,1.00
astrologer,18,18,0.27,11.06,2.71,1.00
awning,19,18,0.47,11.06,4.02,0.95
bankroll,18,18,1.10,11.06,3.98,1.00
blotchy,19,17,0.14,11.06,3.17,0.89
bluntness,18,18,0.22,11.06,3.52,1.00
bugaboo,19,17,0.14,11.06,3.78,0.89
bystander,18,18,0.88,11.06,3.11,1.00
caliber,18,18,2.73,11.06,3.32,1.00
cameo,22,18,0.47,11.06,4.26,0.82
camerawork,19,16,0.04,11.06,3.13,0.84
carfare,21,16,0.31,11.06,2.74,0.76
condensates,19,18,0.02,11.06,2.82,0.95
constable,18,17,2.82,11.06,3.17,0.94
continental,18,18,3.29,11.06,3.08,1.00
cowardice,18,18,1.78,11.06,4.02,1.00
craftsmanship,18,18,0.63,11.06,3.51,1.00
croquet,18,17,0.86,11.06,3.13,0.94
cycler,18,17,0.02,11.06,3.09,0.94
darkie,19,16,0.14,11.06,3.94,0.84
deceiver,18,18,0.18,11.06,2.98,1.00
devastating,18,18,2.73,11.06,2.92,1.00
disgruntled,18,17,1.04,11.06,2.66,0.94
doubleheader,18,18,0.14,11.06,3.37,1.00
dub,20,17,1.08,11.06,3.67,0.85
dwarfism,18,18,0.02,11.06,2.41,1.00
ecosystem,18,16,0.63,11.06,2.35,0.89
endurable,18,16,0.04,11.06,2.38,0.89
equivalency,18,18,0.22,11.06,1.76,1.00
esophagus,18,16,0.71,11.06,2.35,0.89
ethics,18,18,5.35,11.06,3.65,1.00
fallback,18,18,0.63,11.06,4.80,1.00
footpad,20,16,0.08,11.06,3.62,0.80
foxhole,18,18,0.94,11.06,3.47,1.00
freestyle,18,18,1.10,11.06,3.13,1.00
futuristic,18,18,0.33,11.06,3.39,1.00
godlessness,19,18,0.10,11.06,4.50,0.95
gravitate,18,18,0.14,11.06,4.26,1.00
haphazard,18,17,0.20,11.06,2.59,0.94
haymaker,19,17,0.06,11.06,2.93,0.89
headway,18,17,0.65,11.06,3.29,0.94
hosiery,20,18,0.10,11.06,3.73,0.90
incredibility,20,16,#N/A,11.06,2.95,0.80
insecticide,18,17,0.53,11.06,2.77,0.94
interlock,18,17,0.35,11.06,2.79,0.94
irrelevant,18,18,5.14,11.06,3.02,1.00
irreversible,18,18,0.80,11.06,3.23,1.00
jellylike,18,18,0.02,11.06,3.42,1.00
lethality,19,18,0.06,11.06,2.78,0.95
levitate,18,17,0.41,11.06,2.68,0.94
locale,18,17,0.31,11.06,3.21,0.94
loin,19,18,0.35,11.06,3.02,0.95
loveless,18,18,0.45,11.06,3.93,1.00
madame,20,18,31.20,11.06,3.49,0.90
meringue,21,17,0.65,11.06,3.09,0.81
metronome,19,17,0.20,11.06,2.86,0.89
misinformation,18,17,0.27,11.06,2.54,0.94
motive,18,18,13.24,11.06,2.67,1.00
nemesis,18,16,0.88,11.06,3.28,0.89
petition,18,18,4.22,11.06,2.69,1.00
pigment,18,18,0.29,11.06,1.98,1.00
prehistorical,19,18,0.04,11.06,3.35,0.95
prelude,18,17,0.59,11.06,3.27,0.94
pretension,18,16,0.25,11.06,4.09,0.89
protester,18,18,0.20,11.06,3.06,1.00
regulation,18,18,2.47,11.06,3.80,1.00
reincarnation,18,18,1.29,11.06,3.11,1.00
releasable,18,18,0.02,11.06,2.58,1.00
rhinestone,20,18,0.63,11.06,3.52,0.90
scandalize,18,18,0.02,11.06,2.90,1.00
severity,18,18,0.59,11.06,3.15,1.00
sharpshooter,18,18,0.53,11.06,3.99,1.00
shifter,21,18,0.29,11.06,3.67,0.86
soldierly,19,16,0.10,11.06,4.15,0.84
spa,18,18,4.69,11.06,3.87,1.00
swindle,18,17,0.71,11.06,2.70,0.94
tamer,18,16,0.45,11.06,2.86,0.89
tearjerker,18,18,0.10,11.06,3.15,1.00
temp,18,18,3.02,11.06,3.96,1.00
trackless,18,17,0.18,11.06,3.99,0.94
turbine,18,18,0.90,11.06,3.69,1.00
turnpike,18,18,0.92,11.06,3.70,1.00
tweak,18,18,0.67,11.06,4.28,1.00
uncase,18,16,0.02,11.06,3.75,0.89
unmanageable,19,18,0.18,11.06,3.51,0.95
unnamable,18,16,0.10,11.06,3.28,0.89
unpatrolled,19,18,0.04,11.06,3.33,0.95
unremarkable,18,18,0.41,11.06,2.58,1.00
unseasonable,18,18,0.08,11.06,3.06,1.00
unstudied,18,16,0.02,11.06,3.62,0.89
voiceless,18,18,0.06,11.06,4.44,1.00
wage,18,18,3.12,11.06,2.51,1.00
whittle,18,16,0.41,11.06,3.59,0.89
yachtsman,19,18,0.06,11.06,3.21,0.95
yesteryear,19,18,0.18,11.06,3.19,0.95
