Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
lace,18,18,3.71,6.44,2.75,1,lace,lace,n,noun.artifact,artifact,cord.n.01,line.n.18,cord,line
lava,18,18,3.45,6.44,1.76,1,lava,lava,n,noun.substance,substance,volcanic_rock.n.01,igneous_rock.n.01,volcanic_rock,igneous_rock
mushroom,18,18,2.14,6.44,2.36,1,mushroom,mushroom,n,noun.plant,plant,agaric.n.02,basidiomycete.n.01,agaric,basidiomycete
overflow,18,18,0.96,6.44,3.42,1,overflow,overflow,n,noun.act,act,flow.n.03,motion.n.06,flow,motion
painful,18,18,15.16,6.44,2.66,1,painful,painful,a,adj.all,all,NA,NA,NA,NA
peelings,18,18,0.1,6.44,2.18,1,peelings,peelings,n,noun.phenomenon,phenomenon,organic_phenomenon.n.01,natural_phenomenon.n.01,organic_phenomenon,natural_phenomenon
puff,18,18,4.45,6.44,3.18,1,puff,puff,n,noun.phenomenon,phenomenon,gust.n.01,wind.n.01,gust,wind
riverbank,19,18,0.67,6.44,2.01,0.95,riverbank,riverbank,n,noun.object,object,bank.n.01,slope.n.01,bank,slope
sailor,18,18,12.39,6.44,2.15,1,sailor,sailor,n,noun.person,person,skilled_worker.n.01,worker.n.01,skilled_worker,worker
seashore,18,18,0.47,6.44,2.68,1,seashore,seashore,n,noun.object,object,shore.n.01,geological_formation.n.01,shore,geological_formation
sharpener,18,18,0.33,6.44,2.04,1,sharpener,sharpener,n,noun.artifact,artifact,implement.n.01,instrumentality.n.03,implement,instrumentality
spend,18,18,93.27,6.44,2.5,1,spend,spend,v,verb.stative,stative,NA,NA,NA,NA
suntan,19,18,0.98,6.44,2.31,0.95,suntan,suntan,n,noun.state,state,hyperpigmentation.n.01,physical_condition.n.01,hyperpigmentation,physical_condition
trap,18,18,23.84,6.44,2.12,1,trap,trap,n,noun.artifact,artifact,device.n.01,instrumentality.n.03,device,instrumentality
wildflower,18,18,0.06,6.44,3.7,1,wildflower,wildflower,n,noun.plant,plant,angiosperm.n.01,spermatophyte.n.01,angiosperm,spermatophyte
absent,18,18,2.57,6.5,2.18,1,absent,absent,v,verb.change,change,disappear.v.01,NA,disappear,NA
bother,18,18,67.37,6.5,2.46,1,bother,bother,n,noun.event,event,perturbation.n.03,activity.n.01,perturbation,activity
chilliness,18,18,0.02,6.5,2.26,1,chilliness,chilliness,n,noun.attribute,attribute,coldness.n.03,temperature.n.01,coldness,temperature
coconut,18,18,4.59,6.5,1.82,1,coconut,coconut,n,noun.food,food,food.n.02,solid.n.01,food,solid
crap,18,18,61.78,6.5,2.57,1,crap,crap,n,noun.substance,substance,fecal_matter.n.01,body_waste.n.01,fecal_matter,body_waste
cubbyhole,18,18,0.1,6.5,3.84,1,cubbyhole,cubbyhole,n,noun.artifact,artifact,compartment.n.01,space.n.02,compartment,space
dribble,18,18,1.33,6.5,2.94,1,dribble,dribble,n,noun.event,event,flow.n.01,change_of_location.n.01,flow,change_of_location
explain,18,18,111.18,6.5,1.72,1,explain,explain,v,verb.communication,communication,inform.v.01,communicate.v.02,inform,communicate
fib,18,18,1.27,6.5,2.57,1,fib,fib,n,noun.communication,communication,lie.n.01,falsehood.n.01,lie,falsehood
fizzy,18,18,0.22,6.5,2.23,1,fizzy,fizzy,a,adj.all,all,NA,NA,NA,NA
gardener,18,18,4.2,6.5,2.12,1,gardener,gardener,n,noun.person,person,horticulturist.n.01,expert.n.01,horticulturist,expert
globe,18,18,5.22,6.5,2.6,1,globe,globe,n,noun.object,object,NA,NA,NA,NA
highway,18,18,17.86,6.5,2.18,1,highway,highway,n,noun.artifact,artifact,road.n.01,way.n.06,road,way
master,18,18,87.25,6.5,2.38,1,master,master,n,noun.person,person,artist.n.01,creator.n.02,artist,creator
moisture,18,18,1.22,6.5,2.15,1,moisture,moisture,n,noun.state,state,wetness.n.01,condition.n.01,wetness,condition
officer,18,18,103.24,6.5,3.38,1,officer,officer,n,noun.person,person,serviceman.n.01,skilled_worker.n.01,serviceman,skilled_worker
omelet,18,18,2.37,6.5,1.69,1,omelet,omelet,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
pathway,18,18,1.14,6.5,1.72,1,pathway,pathway,n,noun.body,body,white_matter.n.01,nervous_tissue.n.01,white_matter,nervous_tissue
pedal,18,18,2.04,6.5,2.43,1,pedal,pedal,n,noun.communication,communication,note.n.03,musical_notation.n.01,note,musical_notation
performer,18,18,2.41,6.5,2.09,1,performer,performer,n,noun.person,person,entertainer.n.01,person.n.01,entertainer,person
pirate,18,18,7.35,6.5,2.57,1,pirate,pirate,n,noun.person,person,thief.n.01,criminal.n.01,thief,criminal
prairie,18,18,2.8,6.5,2.83,1,prairie,prairie,n,noun.location,location,grassland.n.01,tract.n.01,grassland,tract
shield,18,18,8.2,6.5,1.69,1,shield,shield,n,noun.artifact,artifact,protective_covering.n.01,covering.n.02,protective_covering,covering
speedboat,18,18,0.53,6.5,2.71,1,speedboat,speedboat,n,noun.artifact,artifact,motorboat.n.01,boat.n.01,motorboat,boat
staircase,18,18,1.75,6.5,3.35,1,staircase,staircase,n,noun.artifact,artifact,way.n.06,artifact.n.01,way,artifact
waste,18,18,53.25,6.5,1.69,1,waste,waste,n,noun.substance,substance,material.n.01,substance.n.01,material,substance
woodpecker,18,18,0.98,6.5,1.86,1,woodpecker,woodpecker,n,noun.animal,animal,piciform_bird.n.01,bird.n.01,piciform_bird,bird
apartments,18,18,4.22,6.56,2.04,1,apartments,apartments,n,noun.artifact,artifact,housing.n.01,structure.n.01,housing,structure
armchair,18,18,0.41,6.56,2.31,1,armchair,armchair,n,noun.artifact,artifact,chair.n.01,seat.n.03,chair,seat
armrest,18,18,0.16,6.56,2.43,1,armrest,armrest,n,noun.artifact,artifact,rest.n.06,support.n.10,rest,support
beet,19,18,0.27,6.56,2.06,0.95,beet,beet,n,noun.plant,plant,vegetable.n.02,herb.n.01,vegetable,herb
believer,18,18,3.41,6.56,2.55,1,believer,believer,n,noun.person,person,supporter.n.01,advocate.n.01,supporter,advocate
birdie,18,18,4.96,6.56,3.45,1,birdie,birdie,n,noun.quantity,quantity,score.n.03,number.n.02,score,number
bulb,18,18,3.92,6.56,2.23,1,bulb,bulb,n,noun.plant,plant,stalk.n.02,plant_organ.n.01,stalk,plant_organ
city,18,18,169.1,6.56,3.26,1,city,city,n,noun.location,location,municipality.n.01,urban_area.n.01,municipality,urban_area
cleanness,19,18,0.04,6.56,2.62,0.95,cleanness,cleanness,n,noun.state,state,sanitary_condition.n.01,condition.n.01,sanitary_condition,condition
collar,18,18,10.51,6.56,1.85,1,collar,collar,n,noun.artifact,artifact,band.n.07,strip.n.02,band,strip
hardworking,18,18,1.51,6.56,3.01,1,hardworking,hardworking,a,adj.all,all,NA,NA,NA,NA
jam,18,18,13.53,6.56,4,1,jam,jam,n,noun.food,food,conserve.n.01,confiture.n.01,conserve,confiture
mushy,18,18,1.51,6.56,2.57,1,mushy,mushy,a,adj.all,all,NA,NA,NA,NA
noontime,19,18,0.16,6.56,1.79,0.95,noontime,noontime,NA,NA,NA,NA,NA,NA,NA
pouch,18,18,1.71,6.56,2.41,1,pouch,pouch,n,noun.artifact,artifact,bag.n.01,container.n.01,bag,container
railing,18,18,1.47,6.56,3.03,1,railing,railing,n,noun.artifact,artifact,barrier.n.01,obstruction.n.01,barrier,obstruction
schoolmate,18,18,0.12,6.56,2.68,1,schoolmate,schoolmate,n,noun.person,person,acquaintance.n.03,person.n.01,acquaintance,person
seawater,18,18,0.45,6.56,2.18,1,seawater,seawater,n,noun.substance,substance,water.n.01,binary_compound.n.01,water,binary_compound
spook,18,18,2.75,6.56,2.38,1,spook,spook,n,noun.person,person,unpleasant_person.n.01,unwelcome_person.n.01,unpleasant_person,unwelcome_person
wobble,18,18,0.59,6.56,2.31,1,wobble,wobble,n,noun.event,event,movement.n.03,happening.n.01,movement,happening
yellowness,18,18,0.02,6.56,2.31,1,yellowness,yellowness,n,noun.attribute,attribute,chromatic_color.n.01,color.n.01,chromatic_color,color
zap,18,18,2.45,6.56,2.45,1,zap,zap,n,noun.event,event,event.n.01,psychological_feature.n.01,event,psychological_feature
babe,18,18,35.57,6.61,3.11,1,babe,babe,n,noun.person,person,child.n.02,offspring.n.01,child,offspring
blossom,18,18,3.61,6.61,2.23,1,blossom,blossom,n,noun.plant,plant,reproductive_structure.n.01,plant_organ.n.01,reproductive_structure,plant_organ
carelessness,18,18,0.65,6.61,1.94,1,carelessness,carelessness,n,noun.attribute,attribute,inattentiveness.n.02,trait.n.01,inattentiveness,trait
catfish,18,18,1.24,6.61,2.28,1,catfish,catfish,n,noun.food,food,freshwater_fish.n.01,seafood.n.01,freshwater_fish,seafood
chili,18,18,7.49,6.61,2.06,1,chili,chili,n,noun.food,food,dish.n.02,nutriment.n.01,dish,nutriment
clip,18,18,5.69,6.61,2.62,1,clip,clip,n,noun.artifact,artifact,supply_chamber.n.01,mechanical_device.n.01,supply_chamber,mechanical_device
crosswalk,18,18,0.41,6.61,1.69,1,crosswalk,crosswalk,n,noun.artifact,artifact,path.n.02,way.n.06,path,way
cuckoo,18,18,2.96,6.61,2.12,1,cuckoo,cuckoo,n,noun.person,person,fool.n.01,simpleton.n.01,fool,simpleton
disobey,18,18,1.65,6.61,2.87,1,disobey,disobey,v,verb.social,social,refuse.v.01,react.v.01,refuse,react
doorstop,18,18,0.25,6.61,1.91,1,doorstop,doorstop,n,noun.artifact,artifact,catch.n.06,restraint.n.06,catch,restraint
excite,18,18,2.14,6.61,1.85,1,excite,excite,v,verb.emotion,emotion,arouse.v.01,make.v.03,arouse,make
eyedropper,18,18,0.14,6.61,1.72,1,eyedropper,eyedropper,NA,NA,NA,NA,NA,NA,NA
fetch,18,18,10.96,6.61,2.55,1,fetch,fetch,n,noun.act,act,action.n.01,act.n.02,action,act
firewood,18,18,1.51,6.61,2,1,firewood,firewood,n,noun.substance,substance,fuel.n.01,substance.n.07,fuel,substance
hyena,18,18,1.41,6.61,2,1,hyena,hyena,n,noun.animal,animal,canine.n.02,carnivore.n.01,canine,carnivore
jellyfish,18,18,1.45,6.61,2.89,1,jellyfish,jellyfish,n,noun.animal,animal,siphonophore.n.01,hydrozoan.n.01,siphonophore,hydrozoan
kiddo,18,18,8.47,6.61,3.43,1,kiddo,kiddo,NA,NA,NA,NA,NA,NA,NA
lime,18,18,3.29,6.61,2.99,1,lime,lime,n,noun.substance,substance,hydroxide.n.01,compound.n.02,hydroxide,compound
loudness,18,18,0.04,6.61,2.5,1,loudness,loudness,n,noun.attribute,attribute,sound_property.n.01,property.n.02,sound_property,property
package,18,18,22.78,6.61,1.94,1,package,package,n,noun.group,group,collection.n.01,group.n.01,collection,group
popular,18,18,23.08,6.61,1.79,1,popular,popular,a,adj.all,all,NA,NA,NA,NA
possum,21,18,2.06,6.61,2.93,0.86,possum,possum,n,noun.animal,animal,marsupial.n.01,metatherian.n.01,marsupial,metatherian
selfishness,18,18,0.78,6.61,3.01,1,selfishness,selfishness,n,noun.attribute,attribute,stinginess.n.01,trait.n.01,stinginess,trait
tickler,18,18,0.22,6.61,2.75,1,tickler,tickler,n,noun.communication,communication,file.n.01,record.n.01,file,record
tinsel,19,18,0.47,6.61,1.79,0.95,tinsel,tinsel,n,noun.artifact,artifact,decoration.n.01,artifact.n.01,decoration,artifact
worry,18,18,287.02,6.61,2.73,1,worry,worry,n,noun.cognition,cognition,negative_stimulus.n.01,stimulation.n.02,negative_stimulus,stimulation
yarn,18,18,1.59,6.61,2.66,1,yarn,yarn,n,noun.communication,communication,report.n.02,informing.n.02,report,informing
action,18,18,61.08,6.67,2.83,1,action,action,n,noun.act,act,act.n.02,event.n.01,act,event
appear,18,18,23.37,6.67,3.01,1,appear,appear,v,verb.perception,perception,be.v.01,NA,be,NA
baptize,18,18,0.73,6.67,2.68,1,baptize,baptize,v,verb.communication,communication,name.v.01,label.v.01,name,label
bedding,18,18,0.75,6.67,2.66,1,bedding,bedding,n,noun.artifact,artifact,cloth_covering.n.01,covering.n.02,cloth_covering,covering
camper,18,18,1.43,6.67,2.06,1,camper,camper,n,noun.person,person,vacationer.n.01,nonworker.n.01,vacationer,nonworker
curved,18,18,0.61,6.67,1.61,1,curved,curved,v,verb.motion,motion,turn.v.01,move.v.03,turn,move
fussy,18,18,1.55,6.67,2.2,1,fussy,fussy,a,adj.all,all,NA,NA,NA,NA
genie,19,18,3.49,6.67,2.17,0.95,genie,genie,n,noun.person,person,spirit.n.04,spiritual_being.n.01,spirit,spiritual_being
handshaking,18,18,0.08,6.67,2.35,1,handshaking,handshaking,n,noun.communication,communication,acknowledgment.n.03,message.n.02,acknowledgment,message
jewelry,18,18,11.06,6.67,3.07,1,jewelry,jewelry,n,noun.artifact,artifact,adornment.n.01,decoration.n.01,adornment,decoration
loser,18,18,27.08,6.67,2.4,1,loser,loser,n,noun.person,person,contestant.n.01,person.n.01,contestant,person
nanny,18,18,10.41,6.67,2.59,1,nanny,nanny,n,noun.person,person,keeper.n.01,defender.n.01,keeper,defender
nightstand,18,18,0.84,6.67,2.72,1,nightstand,nightstand,NA,NA,NA,NA,NA,NA,NA
nutshell,18,18,0.94,6.67,2.74,1,nutshell,nutshell,n,noun.plant,plant,shell.n.04,hull.n.01,shell,hull
planet,18,18,38.73,6.67,2.38,1,planet,planet,n,noun.object,object,celestial_body.n.01,natural_object.n.01,celestial_body,natural_object
racehorse,18,18,1.16,6.67,3.5,1,racehorse,racehorse,n,noun.animal,animal,horse.n.01,equine.n.01,horse,equine
react,18,18,7.55,6.67,3.8,1,react,react,v,verb.cognition,cognition,act.v.01,NA,act,NA
scrunch,18,18,0.22,6.67,2.87,1,scrunch,scrunch,n,noun.event,event,noise.n.01,sound.n.04,noise,sound
shepherd,18,18,7.43,6.67,2.09,1,shepherd,shepherd,n,noun.person,person,clergyman.n.01,spiritual_leader.n.01,clergyman,spiritual_leader
signal,18,18,37.76,6.67,1.28,1,signal,signal,n,noun.communication,communication,communication.n.02,abstraction.n.06,communication,abstraction
suit,18,18,68.61,6.67,2.2,1,suit,suit,n,noun.artifact,artifact,garment.n.01,clothing.n.01,garment,clothing
swirl,18,18,0.9,6.67,2.54,1,swirl,swirl,n,noun.shape,shape,round_shape.n.01,shape.n.02,round_shape,shape
teabag,18,18,0.04,6.67,2.97,1,teabag,teabag,NA,NA,NA,NA,NA,NA,NA
toolbox,18,18,1.25,6.67,1.97,1,toolbox,toolbox,n,noun.artifact,artifact,chest.n.02,box.n.01,chest,box
underline,18,18,0.35,6.67,2.28,1,underline,underline,n,noun.communication,communication,stroke.n.10,mark.n.04,stroke,mark
western,18,18,13.31,6.67,2.09,1,western,western,n,noun.communication,communication,feature.n.03,movie.n.01,feature,movie
worker,18,18,10.94,6.67,2.52,1,worker,worker,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
aim,19,18,14.86,6.72,2.11,0.95,aim,aim,n,noun.cognition,cognition,goal.n.01,content.n.05,goal,content
album,18,18,10.24,6.72,1.84,1,album,album,n,noun.communication,communication,medium.n.01,instrumentality.n.03,medium,instrumentality
blade,18,18,13,6.72,1.99,1,blade,blade,n,noun.plant,plant,leaf.n.01,plant_organ.n.01,leaf,plant_organ
blond,18,18,10.45,6.72,3.3,1,blond,blond,n,noun.person,person,person.n.01,causal_agent.n.01,person,causal_agent
cactus,18,18,2.9,6.72,2.95,1,cactus,cactus,n,noun.plant,plant,succulent.n.01,vascular_plant.n.01,succulent,vascular_plant
chuck,18,18,21.49,6.72,2.42,1,chuck,chuck,n,noun.food,food,fare.n.04,food.n.01,fare,food
coleslaw,18,18,1.24,6.72,2.16,1,coleslaw,coleslaw,n,noun.food,food,salad.n.01,dish.n.02,salad,dish
consequence,18,18,3.14,6.72,1.87,1,consequence,consequence,n,noun.phenomenon,phenomenon,phenomenon.n.01,process.n.06,phenomenon,process
dab,18,18,1.12,6.72,2.4,1,dab,dab,n,noun.act,act,touch.n.05,act.n.02,touch,act
fatso,18,18,3.16,6.72,1.78,1,fatso,fatso,n,noun.person,person,large_person.n.01,person.n.01,large_person,person
fishy,18,18,2.8,6.72,2.87,1,fishy,fishy,a,adj.pert,pert,NA,NA,NA,NA
getup,19,18,0.84,6.72,2.63,0.95,getup,getup,n,noun.artifact,artifact,attire.n.01,clothing.n.01,attire,clothing
landing,18,18,16.04,6.72,3.29,1,landing,landing,n,noun.artifact,artifact,platform.n.01,horizontal_surface.n.01,platform,horizontal_surface
narrator,18,18,10.37,6.72,2.35,1,narrator,narrator,n,noun.person,person,speaker.n.01,articulator.n.01,speaker,articulator
paperweight,18,18,0.41,6.72,3.66,1,paperweight,paperweight,n,noun.artifact,artifact,weight.n.04,artifact.n.01,weight,artifact
payback,18,18,3.82,6.72,2.4,1,payback,payback,n,noun.possession,possession,return.n.06,income.n.01,return,income
raise,18,18,55.2,6.72,2.72,1,raise,raise,n,noun.attribute,attribute,increase.n.04,amount.n.02,increase,amount
rise,18,18,27.43,6.72,2.85,1,rise,rise,n,noun.event,event,emergence.n.01,beginning.n.01,emergence,beginning
slippery,18,18,4.41,6.72,2.87,1,slippery,slippery,a,adj.all,all,NA,NA,NA,NA
snakebite,18,18,0.31,6.72,2.14,1,snakebite,snakebite,n,noun.state,state,bite.n.01,wound.n.01,bite,wound
toaster,18,18,3.88,6.72,2.3,1,toaster,toaster,n,noun.person,person,supporter.n.01,advocate.n.01,supporter,advocate
mike,20,18,111.9,6.78,2.99,0.9,mike,mike,n,noun.artifact,artifact,electro-acoustic_transducer.n.01,transducer.n.01,electro-acoustic_transducer,transducer
artist,18,18,28.63,6.78,2.29,1,artist,artist,n,noun.person,person,creator.n.02,person.n.01,creator,person
attention,19,18,98.67,6.78,2.02,0.95,attention,attention,n,noun.cognition,cognition,basic_cognitive_process.n.01,process.n.02,basic_cognitive_process,process
attitude,18,18,26.08,6.78,3.04,1,attitude,attitude,n,noun.cognition,cognition,cognition.n.01,psychological_feature.n.01,cognition,psychological_feature
bedbug,18,18,0.29,6.78,3.14,1,bedbug,bedbug,n,noun.animal,animal,hemipterous_insect.n.01,insect.n.01,hemipterous_insect,insect
butterscotch,18,18,0.49,6.78,3.04,1,butterscotch,butterscotch,n,noun.food,food,candy.n.01,sweet.n.03,candy,sweet
caller,19,18,4.35,6.78,2.18,0.95,caller,caller,n,noun.person,person,visitor.n.01,traveler.n.01,visitor,traveler
carwash,18,18,0.16,6.78,3.19,1,carwash,carwash,NA,NA,NA,NA,NA,NA,NA
criminal,18,18,34.47,6.78,2.16,1,criminal,criminal,n,noun.person,person,principal.n.05,wrongdoer.n.01,principal,wrongdoer
dreadful,18,18,8,6.78,2.56,1,dreadful,dreadful,a,adj.all,all,NA,NA,NA,NA
drippy,18,18,0.2,6.78,2.78,1,drippy,drippy,a,adj.all,all,NA,NA,NA,NA
gunshot,18,18,10.2,6.78,1.9,1,gunshot,gunshot,n,noun.act,act,shooting.n.01,propulsion.n.02,shooting,propulsion
hanger,18,18,1.35,6.78,2.92,1,hanger,hanger,n,noun.person,person,worker.n.01,person.n.01,worker,person
hare,19,18,3.82,6.78,2.05,0.95,hare,hare,n,noun.animal,animal,leporid.n.01,lagomorph.n.01,leporid,lagomorph
mall,18,18,18.9,6.78,2.05,1,mall,mall,n,noun.artifact,artifact,walk.n.05,path.n.02,walk,path
mathematics,18,18,3.06,6.78,1.7,1,mathematics,mathematics,n,noun.cognition,cognition,science.n.01,discipline.n.01,science,discipline
mealtime,19,18,0.18,6.78,3.19,0.95,mealtime,mealtime,n,noun.time,time,hour.n.02,clock_time.n.01,hour,clock_time
motion,18,18,18.96,6.78,1.52,1,motion,motion,n,noun.communication,communication,visual_communication.n.01,communication.n.02,visual_communication,communication
mousetrap,19,18,0.59,6.78,2.34,0.95,mousetrap,mousetrap,n,noun.artifact,artifact,trap.n.01,device.n.01,trap,device
past,18,18,123.76,6.78,1.52,1,past,past,n,noun.time,time,time.n.05,attribute.n.02,time,attribute
period,18,18,27.78,6.78,3.51,1,period,period,n,noun.time,time,fundamental_quantity.n.01,measure.n.02,fundamental_quantity,measure
plan,18,18,145.73,6.78,2.88,1,plan,plan,n,noun.cognition,cognition,idea.n.01,content.n.05,idea,content
rattlesnake,18,18,1.69,6.78,2.88,1,rattlesnake,rattlesnake,n,noun.animal,animal,pit_viper.n.01,viper.n.01,pit_viper,viper
section,18,18,27.33,6.78,1.8,1,section,section,n,noun.communication,communication,music.n.01,auditory_communication.n.01,music,auditory_communication
slime,18,18,2.76,6.78,2.37,1,slime,slime,n,noun.substance,substance,matter.n.03,physical_entity.n.01,matter,physical_entity
spice,18,18,5.29,6.78,1.73,1,spice,spice,n,noun.substance,substance,preservative.n.01,compound.n.02,preservative,compound
spotty,18,18,0.63,6.78,3.04,1,spotty,spotty,a,adj.all,all,NA,NA,NA,NA
stinging,18,18,0.9,6.78,2.24,1,stinging,stinging,n,noun.state,state,pain.n.01,symptom.n.01,pain,symptom
triple,18,18,9.39,6.78,1.44,1,triple,triple,n,noun.act,act,base_hit.n.01,hit.n.01,base_hit,hit
unhealthy,18,18,1.63,6.78,2.69,1,unhealthy,unhealthy,a,adj.all,all,NA,NA,NA,NA
value,18,18,21.51,6.78,2.58,1,value,value,n,noun.cognition,cognition,numerical_quantity.n.01,quantity.n.03,numerical_quantity,quantity
weekday,18,18,0.43,6.78,2.62,1,weekday,weekday,n,noun.time,time,day_of_the_week.n.01,calendar_day.n.01,day_of_the_week,calendar_day
wheelbarrow,18,18,0.61,6.78,2.65,1,wheelbarrow,wheelbarrow,n,noun.artifact,artifact,handcart.n.01,wheeled_vehicle.n.01,handcart,wheeled_vehicle
widen,18,18,0.82,6.78,2.02,1,widen,widen,v,verb.change,change,increase.v.01,change_magnitude.v.01,increase,change_magnitude
workbench,18,18,0.2,6.78,3.08,1,workbench,workbench,n,noun.artifact,artifact,worktable.n.01,table.n.02,worktable,table
wormy,18,18,0.22,6.78,2.16,1,wormy,wormy,a,adj.all,all,NA,NA,NA,NA
airforce,18,18,#N/A,6.83,2.81,1,airforce,airforce,n,noun.group,group,military_service.n.01,force.n.04,military_service,force
baggy,18,18,0.94,6.83,2.81,1,baggy,baggy,a,adj.all,all,NA,NA,NA,NA
bonnet,18,18,1.86,6.83,2.28,1,bonnet,bonnet,n,noun.artifact,artifact,hat.n.01,headdress.n.01,hat,headdress
deaf,18,18,14.53,6.83,1.5,1,deaf,deaf,n,noun.group,group,people.n.01,group.n.01,people,group
difficulty,18,18,5.59,6.83,2.53,1,difficulty,difficulty,n,noun.act,act,effort.n.02,labor.n.02,effort,labor
diner,18,18,12.39,6.83,2.23,1,diner,diner,n,noun.person,person,eater.n.01,consumer.n.01,eater,consumer
housetop,19,18,0.02,6.83,2.73,0.95,housetop,housetop,n,noun.artifact,artifact,roof.n.01,protective_covering.n.01,roof,protective_covering
