Word,OccurTotal,OccurNum,Freq_pm,Rating.Mean,Rating.SD,Dunno,word,word_clean,wn_pos,wn_lexname,wn_lex_clean,wn_level1,wn_level2,wn_level1_name,wn_level2_name
cheddar,21,21,1.78,7.14,2.46,1,cheddar,cheddar,n,noun.location,location,NA,NA,NA,NA
churchyard,19,19,0.31,6.42,1.71,1,churchyard,churchyard,n,noun.location,location,yard.n.03,tract.n.01,yard,tract
city,18,18,169.1,6.56,3.26,1,city,city,n,noun.location,location,municipality.n.01,urban_area.n.01,municipality,urban_area
common,18,18,44.61,6.94,2.62,1,common,common,n,noun.location,location,tract.n.01,geographical_area.n.01,tract,geographical_area
corncob,19,19,0.22,5.16,1.5,1,corncob,corncob,n,noun.location,location,core.n.02,center.n.04,core,center
corner,19,19,52.53,5.21,2.07,1,corner,corner,n,noun.location,location,area.n.01,region.n.03,area,region
cornfield,19,19,0.71,6.42,1.61,1,cornfield,cornfield,n,noun.location,location,grainfield.n.01,field.n.01,grainfield,field
den,21,20,6.12,5.7,1.66,0.95,den,den,n,noun.location,location,habitation.n.01,habitat.n.01,habitation,habitat
dig,21,21,46.22,4.19,2.34,1,dig,dig,n,noun.location,location,site.n.01,tract.n.01,site,tract
direction,19,19,24.08,6.68,2.16,1,direction,direction,n,noun.location,location,path.n.03,line.n.11,path,line
downtown,21,21,21.92,6.42,2.21,1,downtown,downtown,n,noun.location,location,city_district.n.01,district.n.01,city_district,district
edge,18,18,23.51,6.17,2.31,1,edge,edge,n,noun.location,location,boundary.n.01,extremity.n.04,boundary,extremity
end,18,18,265.86,4.28,2.61,1,end,end,n,noun.location,location,extremity.n.04,region.n.01,extremity,region
fairground,18,18,0.2,7.22,2.71,1,fairground,fairground,n,noun.location,location,tract.n.01,geographical_area.n.01,tract,geographical_area
farmland,21,21,0.39,7.9,2.43,1,farmland,farmland,n,noun.location,location,country.n.04,geographical_area.n.01,country,geographical_area
field,20,20,70.2,6.1,2.38,1,field,field,n,noun.location,location,tract.n.01,geographical_area.n.01,tract,geographical_area
front,20,19,181.55,5.19,2.06,0.95,front,front,n,noun.location,location,side.n.04,surface.n.02,side,surface
graveyard,18,18,5.33,6.06,1.66,1,graveyard,graveyard,n,noun.location,location,site.n.01,tract.n.01,site,tract
haunt,19,19,3.57,7.95,3.05,1,haunt,haunt,n,noun.location,location,area.n.01,region.n.03,area,region
heaven,18,18,56.61,4.22,1.4,1,heaven,heaven,n,noun.location,location,region.n.01,location.n.01,region,location
hell,19,19,470.82,5.11,1.88,1,hell,hell,n,noun.location,location,region.n.01,location.n.01,region,location
here,21,21,4525.25,3.74,1.94,1,here,here,n,noun.location,location,location.n.01,object.n.01,location,object
hideout,21,21,1.57,6.86,2.2,1,hideout,hideout,n,noun.location,location,hiding_place.n.01,topographic_point.n.01,hiding_place,topographic_point
hilltop,20,20,0.55,7.95,2.39,1,hilltop,hilltop,n,noun.location,location,peak.n.04,topographic_point.n.01,peak,topographic_point
hippo,19,19,1.41,5.79,2.44,1,hippo,hippo,n,noun.location,location,NA,NA,NA,NA
holy,20,20,68.14,5.55,2.24,1,holy,holy,n,noun.location,location,topographic_point.n.01,point.n.02,topographic_point,point
home,20,20,774.33,3.87,1.88,1,home,home,n,noun.location,location,residence.n.01,address.n.02,residence,address
hometown,18,18,3.9,7.22,2.32,1,hometown,hometown,n,noun.location,location,town.n.01,municipality.n.01,town,municipality
inside,22,22,211.27,4.77,2.11,1,inside,inside,n,noun.location,location,region.n.01,location.n.01,region,location
japan,21,20,15.51,7.33,1.81,0.95,japan,japan,n,noun.location,location,NA,NA,NA,NA
jungle,19,19,22.57,5.26,1.94,1,jungle,jungle,n,noun.location,location,location.n.01,object.n.01,location,object
junkyard,18,18,2.69,7.72,2.87,1,junkyard,junkyard,n,noun.location,location,yard.n.03,tract.n.01,yard,tract
lawn,1928,1926,12.35,5.45,2.22,1,lawn,lawn,n,noun.location,location,field.n.01,tract.n.01,field,tract
left,20,20,484.45,5.57,2.17,1,left,left,n,noun.location,location,position.n.01,point.n.02,position,point
mansion,20,20,6.45,7.2,2.17,1,mansion,mansion,n,noun.location,location,region.n.01,location.n.01,region,location
me,22,22,9241.94,3.28,1.5,1,me,me,n,noun.location,location,NA,NA,NA,NA
meadow,19,19,2.27,6.89,1.97,1,meadow,meadow,n,noun.location,location,grassland.n.01,tract.n.01,grassland,tract
middle,21,21,89.2,4.7,1.86,1,middle,middle,n,noun.location,location,area.n.01,region.n.03,area,region
neighborhood,19,19,36.69,6.47,2.65,1,neighborhood,neighborhood,n,noun.location,location,section.n.03,area.n.01,section,area
nice,19,19,649.51,3.95,1.51,1,nice,nice,n,noun.location,location,NA,NA,NA,NA
north,20,20,63.88,6.55,1.85,1,north,north,n,noun.location,location,NA,NA,NA,NA
oh,20,20,3289.82,4.72,1.85,1,oh,oh,n,noun.location,location,NA,NA,NA,NA
open,18,18,320.41,5,2,1,open,open,n,noun.location,location,area.n.01,region.n.03,area,region
or,22,22,1705.29,4.14,1.25,1,or,or,n,noun.location,location,NA,NA,NA,NA
orbit,20,20,5.65,7.95,1.64,1,orbit,orbit,n,noun.location,location,path.n.03,line.n.11,path,line
outdoors,22,22,2.1,4.75,3.43,1,outdoors,outdoors,n,noun.location,location,outside.n.01,region.n.01,outside,region
outside,21,21,170.02,3.58,2.01,1,outside,outside,n,noun.location,location,region.n.01,location.n.01,region,location
park,19,19,72.12,4.47,1.87,1,park,park,n,noun.location,location,tract.n.01,geographical_area.n.01,tract,geographical_area
pasture,18,18,1.53,6.33,2.14,1,pasture,pasture,n,noun.location,location,grassland.n.01,tract.n.01,grassland,tract
place,19,19,602.67,4.95,1.96,1,place,place,n,noun.location,location,point.n.02,location.n.01,point,location
playground,18,18,5.1,4.28,1.6,1,playground,playground,n,noun.location,location,area.n.01,region.n.03,area,region
prairie,18,18,2.8,6.5,2.83,1,prairie,prairie,n,noun.location,location,grassland.n.01,tract.n.01,grassland,tract
reach,19,19,56.92,4.89,2.79,1,reach,reach,n,noun.location,location,limit.n.03,extremity.n.04,limit,extremity
rooftop,18,18,1.59,5.89,1.91,1,rooftop,rooftop,n,noun.location,location,top.n.02,side.n.04,top,side
rough,19,19,37.39,6.21,2.3,1,rough,rough,n,noun.location,location,site.n.01,tract.n.01,site,tract
schoolyard,18,18,0.86,5.5,2.09,1,schoolyard,schoolyard,n,noun.location,location,yard.n.03,tract.n.01,yard,tract
seat,19,19,78.78,4.58,1.92,1,seat,seat,n,noun.location,location,space.n.03,area.n.01,space,area
see,18,18,2556.73,3.06,1.43,1,see,see,n,noun.location,location,seat.n.05,center.n.01,seat,center
side,18,18,200.92,4.72,1.27,1,side,side,n,noun.location,location,region.n.01,location.n.01,region,location
somewhere,20,20,111.53,6.26,1.93,1,somewhere,somewhere,n,noun.location,location,location.n.01,object.n.01,location,object
south,18,18,64.47,6.06,2.15,1,south,south,n,noun.location,location,NA,NA,NA,NA
spot,18,18,61.57,5.39,2.66,1,spot,spot,n,noun.location,location,point.n.02,location.n.01,point,location
state,18,18,107.84,6.39,2.59,1,state,state,n,noun.location,location,administrative_district.n.01,district.n.01,administrative_district,district
tack,20,19,2.12,6.63,1.57,0.95,tack,tack,n,noun.location,location,bearing.n.02,direction.n.01,bearing,direction
there,20,20,4348.12,5.25,2.05,1,there,there,n,noun.location,location,location.n.01,object.n.01,location,object
thick,18,18,13.98,5.61,1.91,1,thick,thick,n,noun.location,location,inside.n.01,region.n.01,inside,region
tip,19,19,27.63,5.42,2.34,1,tip,tip,n,noun.location,location,end.n.01,extremity.n.04,end,extremity
top,18,18,133.43,3.89,1.53,1,top,top,n,noun.location,location,region.n.01,location.n.01,region,location
town,19,19,247.92,5.11,2.66,1,town,town,n,noun.location,location,municipality.n.01,urban_area.n.01,municipality,urban_area
us,21,21,1695.65,4.19,2.07,1,us,us,n,noun.location,location,NA,NA,NA,NA
west,18,18,60.55,5.89,2.56,1,west,west,n,noun.location,location,NA,NA,NA,NA
arrive,19,19,18.69,6.26,1.85,1,arrive,arrive,v,verb.motion,motion,NA,NA,NA,NA
bring,19,19,327.16,4.42,2.46,1,bring,bring,v,verb.motion,motion,transport.v.02,move.v.02,transport,move
canoeing,21,21,0.18,7.43,2.29,1,canoeing,canoeing,v,verb.motion,motion,boat.v.01,ride.v.02,boat,ride
crooked,18,18,5.69,6.33,1.61,1,crooked,crooked,v,verb.motion,motion,bend.v.01,change_shape.v.01,bend,change_shape
crowded,19,19,8.94,7.63,2.56,1,crowded,crowded,v,verb.motion,motion,move.v.02,NA,move,NA
crumble,19,19,1.39,6.68,1.8,1,crumble,crumble,v,verb.motion,motion,change_integrity.v.01,change.v.02,change_integrity,change
crumple,18,17,0.16,7.71,2.73,0.94,crumple,crumple,v,verb.motion,motion,change_integrity.v.01,change.v.02,change_integrity,change
curved,18,18,0.61,6.67,1.61,1,curved,curved,v,verb.motion,motion,turn.v.01,move.v.03,turn,move
enter,18,18,29.73,5.67,1.97,1,enter,enter,v,verb.motion,motion,NA,NA,NA,NA
flipping,19,19,2.92,7.58,2.93,1,flipping,flipping,v,verb.motion,motion,turn.v.01,move.v.03,turn,move
follow,18,18,123.2,5.11,2.91,1,follow,follow,v,verb.motion,motion,travel.v.01,NA,travel,NA
frozen,22,22,15.33,5.6,2.76,1,frozen,frozen,v,verb.motion,motion,stand_still.v.01,NA,stand_still,NA
guiding,19,19,2.08,7.74,2.73,1,guiding,guiding,v,verb.motion,motion,control.v.01,NA,control,NA
near,22,22,83.1,5.41,1.96,1,near,near,v,verb.motion,motion,come.v.01,travel.v.01,come,travel
pour,18,18,15.12,5,1.88,1,pour,pour,v,verb.motion,motion,move.v.02,NA,move,NA
restart,19,19,0.59,7.95,4.22,1,restart,restart,v,verb.motion,motion,start.v.08,NA,start,NA
retrace,20,20,0.69,7.6,2.98,1,retrace,retrace,v,verb.motion,motion,return.v.01,travel.v.01,return,travel
rotate,19,19,1.92,7.89,2.73,1,rotate,rotate,v,verb.motion,motion,turn.v.09,move.v.03,turn,move
scoot,19,19,2.98,6,2.54,1,scoot,scoot,v,verb.motion,motion,rush.v.01,travel.v.01,rush,travel
scrambled,18,18,7.2,5.61,2.06,1,scrambled,scrambled,v,verb.motion,motion,travel.v.01,NA,travel,NA
send,19,19,179.78,5.68,1.73,1,send,send,v,verb.motion,motion,move.v.02,NA,move,NA
sightsee,19,19,0.12,6.63,2.73,1,sightsee,sightsee,v,verb.motion,motion,travel_to.v.01,travel.v.03,travel_to,travel
sleepwalk,19,19,0.25,7,2.11,1,sleepwalk,sleepwalk,v,verb.motion,motion,walk.v.01,travel.v.01,walk,travel
straighten,19,19,11.2,7.63,2.69,1,straighten,straighten,v,verb.motion,motion,change_posture.v.01,change.v.02,change_posture,change
topple,19,19,0.63,7.37,2.77,1,topple,topple,v,verb.motion,motion,descend.v.01,travel.v.01,descend,travel
totter,18,14,0.04,7.07,3.08,0.78,totter,totter,v,verb.motion,motion,rock.v.01,move_back_and_forth.v.01,rock,move_back_and_forth
uncross,19,18,0.1,7.56,2.99,0.95,uncross,uncross,v,verb.motion,motion,unfold.v.04,undo.v.01,unfold,undo
wander,19,18,5.86,6.89,2.17,0.95,wander,wander,v,verb.motion,motion,travel.v.01,NA,travel,NA
reason,19,19,193.29,7.84,2.57,1,reason,reason,n,noun.motive,motive,rational_motive.n.01,motivation.n.01,rational_motive,motivation
why,20,20,2248.76,3.97,2.11,1,why,why,n,noun.motive,motive,reason.n.01,rational_motive.n.01,reason,rational_motive
anthill,18,16,0.57,7,2.94,0.89,anthill,anthill,n,noun.object,object,knoll.n.01,hill.n.01,knoll,hill
bank,18,18,84.98,6.44,2.41,1,bank,bank,n,noun.object,object,slope.n.01,geological_formation.n.01,slope,geological_formation
beach,20,20,56.63,4.8,1.54,1,beach,beach,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
boulder,20,20,2.08,7.92,2.14,1,boulder,boulder,n,noun.object,object,rock.n.01,natural_object.n.01,rock,natural_object
bubble,19,19,8,3.79,1.78,1,bubble,bubble,n,noun.object,object,globule.n.01,ball.n.03,globule,ball
canal,18,18,6.39,7.61,2.09,1,canal,canal,n,noun.object,object,channel.n.04,body_of_water.n.01,channel,body_of_water
cape,22,22,8.24,6.9,4.52,1,cape,cape,n,noun.object,object,land.n.04,object.n.01,land,object
cave,19,19,13.98,6.74,2.49,1,cave,cave,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
cavity,18,18,2.98,7.5,2.04,1,cavity,cavity,n,noun.object,object,hole.n.05,natural_depression.n.01,hole,natural_depression
chip,19,19,20.61,5.89,2.35,1,chip,chip,n,noun.object,object,fragment.n.01,part.n.03,fragment,part
cinder,18,14,0.76,7.57,3.98,0.78,cinder,cinder,n,noun.object,object,fragment.n.01,part.n.03,fragment,part
cliff,20,20,21.57,7.28,1.51,1,cliff,cliff,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
climb,20,20,19.75,5.3,2.05,1,climb,climb,n,noun.object,object,slope.n.01,geological_formation.n.01,slope,geological_formation
coast,21,21,26.69,6.43,1.91,1,coast,coast,n,noun.object,object,shore.n.01,geological_formation.n.01,shore,geological_formation
crack,18,18,32.84,6.33,3.38,1,crack,crack,n,noun.object,object,opening.n.01,space.n.02,opening,space
creek,19,19,8.9,5.89,2.23,1,creek,creek,n,noun.object,object,stream.n.01,body_of_water.n.01,stream,body_of_water
crust,19,19,3.25,5.95,1.9,1,crust,crust,n,noun.object,object,layer.n.02,region.n.01,layer,region
downhill,22,22,2.47,5.86,2.54,1,downhill,downhill,n,noun.object,object,descent.n.05,slope.n.01,descent,slope
draw,18,18,40.41,4.11,1.13,1,draw,draw,n,noun.object,object,gully.n.01,valley.n.01,gully,valley
earth,19,19,99.49,5.37,1.26,1,earth,earth,n,noun.object,object,NA,NA,NA,NA
eggshell,18,18,0.45,7.11,2.85,1,eggshell,eggshell,n,noun.object,object,covering.n.01,natural_object.n.01,covering,natural_object
fishpond,18,18,0.06,6.94,1.95,1,fishpond,fishpond,n,noun.object,object,pond.n.01,lake.n.01,pond,lake
flat,19,19,26.22,5.68,1.67,1,flat,flat,n,noun.object,object,plain.n.01,land.n.04,plain,land
foam,20,20,3.51,6.15,2.52,1,foam,foam,n,noun.object,object,bubble.n.01,globule.n.01,bubble,globule
forth,20,20,15.76,7.17,2.6,1,forth,forth,n,noun.object,object,NA,NA,NA,NA
globe,18,18,5.22,6.5,2.6,1,globe,globe,n,noun.object,object,NA,NA,NA,NA
grain,18,18,4.76,7.44,2.41,1,grain,grain,n,noun.object,object,atom.n.02,material.n.01,atom,material
ground,18,18,72.47,4.89,2.3,1,ground,ground,n,noun.object,object,object.n.01,physical_entity.n.01,object,physical_entity
hammock,19,18,1.39,7.11,2.05,0.95,hammock,hammock,n,noun.object,object,hill.n.01,natural_elevation.n.01,hill,natural_elevation
hill,19,19,37.55,3.47,1.47,1,hill,hill,n,noun.object,object,natural_elevation.n.01,geological_formation.n.01,natural_elevation,geological_formation
hillside,19,19,1.22,6.16,2.46,1,hillside,hillside,n,noun.object,object,slope.n.01,geological_formation.n.01,slope,geological_formation
hole,19,19,58.22,5.05,2.17,1,hole,hole,n,noun.object,object,opening.n.01,space.n.02,opening,space
honeycomb,18,18,0.39,7.11,2.74,1,honeycomb,honeycomb,n,noun.object,object,structure.n.01,artifact.n.01,structure,artifact
island,22,22,39.57,7.41,2.81,1,island,island,n,noun.object,object,land.n.04,object.n.01,land,object
lake,18,18,36,4.61,1.72,1,lake,lake,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
leak,19,19,10.14,5.47,1.81,1,leak,leak,n,noun.object,object,hole.n.01,opening.n.01,hole,opening
lick,20,20,10.96,4.3,1.53,1,lick,lick,n,noun.object,object,sediment.n.01,matter.n.03,sediment,matter
main,20,20,42.73,6.55,1.64,1,main,main,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
mars,20,20,10.49,7.54,1.73,1,mars,mars,n,noun.object,object,NA,NA,NA,NA
meteor,18,18,3.53,7.67,1.94,1,meteor,meteor,n,noun.object,object,extraterrestrial_object.n.01,natural_object.n.01,extraterrestrial_object,natural_object
moon,18,18,49.96,4.83,2.31,1,moon,moon,n,noun.object,object,NA,NA,NA,NA
mountain,20,20,35.39,6.15,2.28,1,mountain,mountain,n,noun.object,object,natural_elevation.n.01,geological_formation.n.01,natural_elevation,geological_formation
mountainside,19,19,0.27,7.53,2.25,1,mountainside,mountainside,n,noun.object,object,slope.n.01,geological_formation.n.01,slope,geological_formation
mush,18,18,2.8,5.78,3.44,1,mush,mush,n,noun.object,object,mass.n.05,body.n.04,mass,body
must,19,19,699.24,4.58,2.36,1,must,must,n,noun.object,object,necessity.n.02,thing.n.12,necessity,thing
narrow,21,21,7.02,7.57,2.56,1,narrow,narrow,n,noun.object,object,strait.n.01,channel.n.04,strait,channel
necessary,20,20,45.98,7.55,2.01,1,necessary,necessary,n,noun.object,object,thing.n.12,physical_entity.n.01,thing,physical_entity
nest,19,19,11.1,5.11,1.94,1,nest,nest,n,noun.object,object,natural_object.n.01,whole.n.02,natural_object,whole
nugget,19,19,1.18,7.32,3.58,1,nugget,nugget,n,noun.object,object,hunk.n.02,part.n.03,hunk,part
ocean,19,19,30.29,4.74,2.38,1,ocean,ocean,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
opening,18,18,38.43,6.28,2.16,1,opening,opening,n,noun.object,object,space.n.02,location.n.01,space,location
pebble,19,19,1.27,5.68,3.56,1,pebble,pebble,n,noun.object,object,rock.n.01,natural_object.n.01,rock,natural_object
pit,21,21,13.22,6.14,2.37,1,pit,pit,n,noun.object,object,hole.n.05,natural_depression.n.01,hole,natural_depression
plain,19,19,21.82,7.37,3.04,1,plain,plain,n,noun.object,object,land.n.04,object.n.01,land,object
planet,18,18,38.73,6.67,2.38,1,planet,planet,n,noun.object,object,celestial_body.n.01,natural_object.n.01,celestial_body,natural_object
pond,19,19,6.33,5.16,1.98,1,pond,pond,n,noun.object,object,lake.n.01,body_of_water.n.01,lake,body_of_water
rainbow,19,19,7.98,4.26,1.59,1,rainbow,rainbow,n,noun.object,object,bow.n.05,curve.n.01,bow,curve
remains,22,22,17.45,7.87,2.22,1,remains,remains,n,noun.object,object,object.n.01,physical_entity.n.01,object,physical_entity
ribbon,20,20,5.06,5.25,2.38,1,ribbon,ribbon,n,noun.object,object,object.n.01,physical_entity.n.01,object,physical_entity
river,20,20,55.47,4.9,1.62,1,river,river,n,noun.object,object,stream.n.01,body_of_water.n.01,stream,body_of_water
riverbank,19,18,0.67,6.44,2.01,0.95,riverbank,riverbank,n,noun.object,object,bank.n.01,slope.n.01,bank,slope
rock,18,18,86.16,3.22,1.17,1,rock,rock,n,noun.object,object,natural_object.n.01,whole.n.02,natural_object,whole
scrap,19,19,4.37,7.68,2.16,1,scrap,scrap,n,noun.object,object,fragment.n.01,part.n.03,fragment,part
sea,19,19,59.84,4.74,1.56,1,sea,sea,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
seacoast,18,17,0.02,7.82,2.4,0.94,seacoast,seacoast,n,noun.object,object,shore.n.01,geological_formation.n.01,shore,geological_formation
seashore,18,18,0.47,6.44,2.68,1,seashore,seashore,n,noun.object,object,shore.n.01,geological_formation.n.01,shore,geological_formation
seaside,21,21,0.65,7.24,2.19,1,seaside,seaside,n,noun.object,object,seashore.n.01,shore.n.01,seashore,shore
shallow,20,20,5.9,7,2.75,1,shallow,shallow,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
sheet,18,18,11.61,5.33,2.45,1,sheet,sheet,n,noun.object,object,expanse.n.03,space.n.02,expanse,space
shore,20,19,19.86,6.93,2.04,0.95,shore,shore,n,noun.object,object,geological_formation.n.01,object.n.01,geological_formation,object
shoreline,18,18,0.55,6.83,2.73,1,shoreline,shoreline,n,noun.object,object,boundary.n.01,extremity.n.04,boundary,extremity
sky,18,18,44.8,4.17,1.89,1,sky,sky,n,noun.object,object,atmosphere.n.05,gas.n.02,atmosphere,gas
sliver,19,19,0.45,7.11,2.02,1,sliver,sliver,n,noun.object,object,bit.n.02,fragment.n.01,bit,fragment
spit,18,18,19.35,5.06,2.04,1,spit,spit,n,noun.object,object,cape.n.01,land.n.04,cape,land
splinter,18,18,1.47,4.72,2.02,1,splinter,splinter,n,noun.object,object,bit.n.02,fragment.n.01,bit,fragment
star,19,19,81.35,3.89,1.59,1,star,star,n,noun.object,object,celestial_body.n.01,natural_object.n.01,celestial_body,natural_object
stone,18,18,40.63,4.44,1.2,1,stone,stone,n,noun.object,object,natural_object.n.01,whole.n.02,natural_object,whole
stream,1931,1929,8.04,6.47,2.59,1,stream,stream,n,noun.object,object,body_of_water.n.01,thing.n.12,body_of_water,thing
stretch,19,19,14.67,5.47,2.17,1,stretch,stretch,n,noun.object,object,expanse.n.03,space.n.02,expanse,space
strip,20,20,15.69,7.65,2.16,1,strip,strip,n,noun.object,object,part.n.03,thing.n.12,part,thing
suds,19,19,0.47,6.79,2.95,1,suds,suds,n,noun.object,object,foam.n.01,bubble.n.01,foam,bubble
